hex_id,flag_no_transition,primary_type,group_type,total_area,diag_total,offdiag_total,offdiag_ratio,dominant_value_col,dominant_area,dominant_share_of_offdiag,dom_from,dom_to,dom_from_name,dom_to_name,beta_obs,beta_nat_clim,beta_res_clim,share_nat_clim,dominance_clim,beta_nat_co2,beta_res_co2,share_nat_co2,dominance_co2,beta_clim,beta_co2,beta_res,share_abs_clim,share_abs_co2,share_abs_res,P90_trend,VPD90_trend,Tmean_trend,SM90_L1_trend,ET90_trend,SWnet90_trend,VPD_resid_trend
587253,FALSE,Ag_expansion,Ag_expansion,100350000,41940000,58410000,0.58206278,VALUE_901,54900000,0.93990755,9,1,bare_areas,cropland,0.784158435,-0.040179489,0.824337924,0.046476206,RESIDUAL,0.178872006,0.605286429,0.228106972,RESIDUAL,-0.040179489,0.219051495,0.605286429,0.046476206,0.253380085,0.700143709,-1.784308923,-0.001371835,-0.097343666,-0.001024355,-1.56511256,-0.31087558,0.006004587
587254,FALSE,Ag_expansion,Ag_expansion,100260000,57330000,42930000,0.428186715,VALUE_901,24750000,0.576519916,9,1,bare_areas,cropland,0.471358118,-0.050932876,0.522290994,0.088853376,RESIDUAL,0.170636956,0.300721162,0.36201128,RESIDUAL,-0.050932876,0.221569832,0.300721162,0.088853376,0.386532807,0.524613817,-2.330336172,-6.00E-05,-0.083305144,-0.001070429,-1.765665255,0.169200183,0.006513727
587255,FALSE,Ag_expansion,Ag_expansion,100260000,54270000,45990000,0.458707361,VALUE_901,27810000,0.604696673,9,1,bare_areas,cropland,0.359673826,-0.058486878,0.418160704,0.122704656,RESIDUAL,0.162963558,0.196710269,0.453087063,RESIDUAL,-0.058486878,0.221450435,0.196710269,0.122704656,0.464599934,0.412695409,-2.716955247,0.002632414,-0.060400568,-0.001502014,-2.019181812,0.190022398,0.007538179
587256,FALSE,Ag_expansion,Ag_expansion,100350000,46980000,53370000,0.531838565,VALUE_901,30330000,0.568296796,9,1,bare_areas,cropland,0.346702367,-0.056885764,0.403588132,0.123537436,RESIDUAL,0.16466854,0.182033827,0.474956493,RESIDUAL,-0.056885764,0.221554305,0.182033827,0.123537436,0.481144114,0.39531845,-2.679048802,0.000174218,-0.079399717,-0.00141229,-2.169054548,-0.079215695,0.006345128
587257,FALSE,Bare_to_Sparse,Bare_to_Sparse,98460000,92700000,5760000,0.058500914,VALUE_906,3330000,0.578125,9,6,bare_areas,sparse_vegetation,0.140296141,-0.054097413,0.194393554,0.21770374,RESIDUAL,0.166390377,-0.026094235,0.864434694,NATURAL,-0.054097413,0.22048779,-0.026094235,0.179917234,0.73329853,0.086784236,-2.462616787,3.64E-05,-0.081357336,-0.001383735,-2.215381325,-0.284597028,0.006254203
587258,FALSE,Ag_expansion,Ag_expansion,100260000,21150000,79110000,0.789048474,VALUE_901,72540000,0.916951081,9,1,bare_areas,cropland,0.590618437,-0.050820553,0.64143899,0.073412571,RESIDUAL,0.169475282,0.421143155,0.286945464,RESIDUAL,-0.050820553,0.220295834,0.421143155,0.073412571,0.318227227,0.608360202,-2.166878657,-0.000438668,-0.079177599,-0.001295004,-1.981636566,-0.364335301,0.005581979
587259,FALSE,Ag_expansion,Ag_expansion,100350000,56700000,43650000,0.434977578,VALUE_901,22320000,0.511340206,9,1,bare_areas,cropland,0.52750061,-0.046376787,0.573877397,0.074770615,RESIDUAL,0.171844324,0.355656287,0.325770853,RESIDUAL,-0.046376787,0.21822111,0.355656287,0.074770615,0.351825294,0.573404092,-1.819578332,0.00329158,-0.0352929,-0.001403774,-1.587343058,-0.173418622,0.006187427
587261,FALSE,Bare_to_Sparse,Bare_to_Sparse,100260000,99540000,720000,0.007181329,VALUE_906,540000,0.75,9,6,bare_areas,sparse_vegetation,0.053442499,-0.032107747,0.085550246,0.272890488,RESIDUAL,0.184924534,-0.131482035,0.584452258,NATURAL,-0.032107747,0.217032281,-0.131482035,0.084355979,0.570204152,0.345439868,-1.23198564,0.001593156,-0.04829195,-0.000587875,-0.999786245,0.054506855,0.005548288
587262,FALSE,Bare_to_Sparse,Bare_to_Sparse,98460000,93060000,5400000,0.054844607,VALUE_906,2160000,0.4,9,6,bare_areas,sparse_vegetation,0.061163734,-0.029689229,0.090852963,0.246297406,RESIDUAL,0.183304648,-0.122140915,0.600122151,NATURAL,-0.029689229,0.212993878,-0.122140915,0.08137959,0.583826352,0.334794058,-1.087662703,0.009755099,0.036565485,-0.000564807,-0.884704903,0.357274035,0.007636773
587263,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.061873546,-0.025425694,0.08729924,0.225555194,RESIDUAL,0.187691551,-0.125818005,0.598678883,NATURAL,-0.025425694,0.213117246,-0.125818005,0.069781613,0.58490694,0.345311447,-0.947976717,0.006940539,0.007941324,-0.000411072,-0.788032002,0.135239523,0.006814566
587264,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.365902826,-0.025052211,0.390955037,0.060220613,RESIDUAL,0.192852276,0.17305055,0.527058723,NATURAL,-0.025052211,0.217904487,0.17305055,0.060220613,0.523799737,0.415979651,-0.849296087,-0.003008718,-0.081245029,-0.000301199,-0.79981798,0.116643967,0.003389404
587265,FALSE,Other,Other,100260000,99900000,360000,0.003590664,VALUE_910,270000,0.75,9,10,bare_areas,water_and_ice,0.178688551,-0.022954408,0.201642959,0.10220248,RESIDUAL,0.194920956,-0.016232405,0.923125045,NATURAL,-0.022954408,0.217875364,-0.016232405,0.089295159,0.847559009,0.063145832,-0.76355081,-0.003982717,-0.105715305,-0.000295226,-0.654939539,-0.044263211,0.004132216
587267,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100260000,99720000,540000,0.005385996,VALUE_904,540000,1,9,4,bare_areas,grassland,0.030642304,-0.014124932,0.044767236,0.239843985,RESIDUAL,0.204635268,-0.173992964,0.540464895,NATURAL,-0.014124932,0.2187602,-0.173992964,0.034715391,0.537655386,0.427629223,-0.690753287,-0.014262097,-0.218725094,-7.87E-05,-0.59006579,-1.050470815,0.00165785
587271,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.020974882,-0.022883094,0.043857977,0.342863756,RESIDUAL,0.195640578,-0.174665696,0.528320993,NATURAL,-0.022883094,0.218523673,-0.174665696,0.054997858,0.525205805,0.419796337,-1.068403123,-0.003923348,-0.08752148,-6.26E-05,-0.270139015,0.089877866,0.002921941
587283,FALSE,Ag_expansion,Ag_expansion,100260000,91620000,8640000,0.086175943,VALUE_901,3510000,0.40625,9,1,bare_areas,cropland,0.033898936,-0.002632932,0.036531868,0.067226996,RESIDUAL,0.208126355,-0.174227418,0.544329282,NATURAL,-0.002632932,0.210759286,-0.174227418,0.006792566,0.543727063,0.449480371,0.179102037,-0.009240935,-0.210492651,0.000455112,-1.09660386,-2.169406069,0.005550145
587285,FALSE,Ag_expansion,Ag_expansion,100350000,88650000,11700000,0.116591928,VALUE_601,4860000,0.415384615,6,1,sparse_vegetation,cropland,0.026807702,0.00268859,0.024119112,0.100291711,RESIDUAL,0.205802782,-0.17899508,0.534833486,NATURAL,0.00268859,0.203114192,-0.17899508,0.00698702,0.527846466,0.465166514,0.292051849,0.004874331,0.139201984,-0.000887001,-0.913701827,-0.416008027,-0.005125448
587286,FALSE,Bare_to_Sparse,Bare_to_Sparse,100260000,98100000,2160000,0.021543986,VALUE_906,810000,0.375,9,6,bare_areas,sparse_vegetation,0.021320322,0.000668459,0.020651862,0.03135315,RESIDUAL,0.205115914,-0.183795592,0.527410248,NATURAL,0.000668459,0.204447454,-0.183795592,0.001718795,0.525691453,0.472589752,0.10535996,0.00467133,0.143753432,-0.00132422,-0.55366602,-0.223106483,-0.005571185
587299,FALSE,Ag_expansion,Ag_expansion,100350000,97020000,3330000,0.033183857,VALUE_401,1260000,0.378378378,4,1,grassland,cropland,0.061711756,-0.033011366,0.094723121,0.258437376,RESIDUAL,0.177095351,-0.115383595,0.605497775,NATURAL,-0.033011366,0.210106716,-0.115383595,0.092081482,0.586068992,0.321849526,-3.245184986,0.005273446,0.077166877,-0.002174103,-1.796565604,-0.169277074,-6.64E-05
587306,FALSE,Ag_expansion,Ag_expansion,100350000,97380000,2970000,0.029596413,VALUE_601,810000,0.272727273,6,1,sparse_vegetation,cropland,0.15784561,-0.005253243,0.163098854,0.031203907,RESIDUAL,0.205826926,-0.047981316,0.810954461,NATURAL,-0.005253243,0.211080169,-0.047981316,0.019874955,0.79859405,0.181530996,-0.32317905,-0.000335848,0.047375117,-0.001234501,0.362059318,0.100011635,-0.003366872
587340,FALSE,Other,Other,100260000,90090000,10170000,0.101436266,VALUE_410,7290000,0.716814159,4,10,grassland,water_and_ice,0.057443976,0.034701379,0.022742597,0.604090832,NATURAL,0.243084659,-0.185640683,0.566993913,NATURAL,0.034701379,0.20838328,-0.185640683,0.080940817,0.486053096,0.433006087,14.07388284,-0.002182396,0.011508162,0.00098208,-0.563185717,-0.724219112,-0.002973542
587365,FALSE,Other,Other,100350000,96300000,4050000,0.040358744,VALUE_110,2250000,0.555555556,1,10,cropland,water_and_ice,0.519813399,0.041679839,0.47813356,0.080182311,RESIDUAL,0.247275404,0.272537995,0.475700328,RESIDUAL,0.041679839,0.205595565,0.272537995,0.080182311,0.395518017,0.524299672,7.651516374,-0.004081075,0.002010308,0.002486213,-0.56965829,-0.593572564,-0.004115113
587380,FALSE,Other,Other,100260000,97470000,2790000,0.027827648,VALUE_110,2160000,0.774193548,1,10,cropland,water_and_ice,0.068186752,0.006482474,0.061704278,0.095069403,RESIDUAL,0.217775138,-0.149588386,0.592805555,NATURAL,0.006482474,0.211292664,-0.149588386,0.017645937,0.575159618,0.407194445,4.411502677,-0.002818028,0.00306131,0.000379443,-1.298383819,-0.708682335,-0.002983147
587454,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.46957547,0.035377492,0.434197978,0.07533931,RESIDUAL,0.254527614,0.215047856,0.542037713,NATURAL,0.035377492,0.219150122,0.215047856,0.07533931,0.466698402,0.457962287,9.513561568,-0.022929681,-0.051425109,0.002087848,0.472555363,-0.870190113,-0.019179611
587510,FALSE,Other,Other,100440000,89820000,10620000,0.105734767,VALUE_409,10530000,0.991525424,4,9,grassland,bare_areas,0.296272963,-0.032575017,0.32884798,0.090129896,RESIDUAL,0.182608365,0.113664599,0.616351767,NATURAL,-0.032575017,0.215183382,0.113664599,0.090129896,0.595378222,0.314491882,-1.524056054,0.002426902,0.010540312,-0.002816918,-0.71155989,0.238201735,0.002158943
587517,FALSE,Other,Other,98640000,96120000,2520000,0.025547445,VALUE_409,1800000,0.714285714,4,9,grassland,bare_areas,0.261029844,-0.022662769,0.283692613,0.073975422,RESIDUAL,0.191657325,0.069372519,0.734235296,NATURAL,-0.022662769,0.214320093,0.069372519,0.073975422,0.699579986,0.226444592,-1.012347436,0.000804729,-0.009005942,-0.001820357,-0.452064773,0.153658044,0.001928787
587519,FALSE,Other,Other,100260000,98640000,1620000,0.016157989,VALUE_409,1620000,1,4,9,grassland,bare_areas,0.299269134,-0.017231679,0.316500813,0.051633209,RESIDUAL,0.197617746,0.101651388,0.66033454,NATURAL,-0.017231679,0.214849425,0.101651388,0.051633209,0.643777367,0.304589425,-0.965757287,0.000407519,0.014223539,-0.00176392,0.248566458,0.545046334,1.40E-05
587521,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.376633581,-0.00123244,0.377866021,0.003250975,RESIDUAL,0.212644751,0.16398883,0.564593179,NATURAL,-0.00123244,0.213877191,0.16398883,0.003250975,0.564173198,0.432575827,-1.167434846,0.000451578,0.03813913,-0.000816877,1.537876593,1.09023949,-0.001437557
587522,FALSE,Other,Other,98550000,94320000,4230000,0.042922374,VALUE_409,4230000,1,4,9,grassland,bare_areas,0.063564707,-0.012971398,0.076536106,0.144919673,RESIDUAL,0.2018472,-0.138282493,0.593441868,NATURAL,-0.012971398,0.214818598,-0.138282493,0.035433961,0.586819837,0.377746203,-1.247998722,0.000738403,0.04736965,-0.002240493,0.909147192,0.619132049,-0.002048259
587523,FALSE,Other,Other,100260000,100080000,180000,0.001795332,VALUE_409,180000,1,4,9,grassland,bare_areas,0.064898296,-0.01437575,0.079274046,0.153505406,RESIDUAL,0.200060787,-0.135162492,0.596798611,NATURAL,-0.01437575,0.214436537,-0.135162492,0.039496555,0.589152188,0.371351257,-0.979649043,0.00084544,0.017635428,-0.001778212,0.267901073,0.30949787,9.13E-05
587524,FALSE,Other,Other,100440000,100080000,360000,0.003584229,VALUE_104,360000,1,1,4,cropland,grassland,0.026011776,-0.009568504,0.03558028,0.21193271,RESIDUAL,0.204309064,-0.178297287,0.53399287,NATURAL,-0.009568504,0.213877568,-0.178297287,0.023817455,0.532373623,0.443808922,-0.235721489,0.000422814,-0.023186163,-0.000466697,-0.029002471,0.296577206,0.002652728
587525,FALSE,Other,Other,100440000,99900000,540000,0.005376344,VALUE_104,540000,1,1,4,cropland,grassland,0.630972197,-0.004482257,0.635454454,0.007004219,RESIDUAL,0.207714712,0.423257485,0.329197884,RESIDUAL,-0.004482257,0.212196969,0.423257485,0.007004219,0.331590554,0.661405227,0.065596715,0.001360406,0.013131761,-0.000635752,0.162172687,0.309280726,0.000936029
587526,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,90630000,9720000,0.096860987,VALUE_904,9720000,1,9,4,bare_areas,grassland,0.207473539,-0.004649901,0.21212344,0.02145052,RESIDUAL,0.206617064,0.000856475,0.995871884,NATURAL,-0.004649901,0.211266965,0.000856475,0.02145052,0.974598465,0.003951016,-0.014489794,0.003473168,0.050874455,-0.00117535,0.366260682,0.382006462,0.000318344
587527,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100260000,96390000,3870000,0.038599641,VALUE_904,3870000,1,9,4,bare_areas,grassland,0.449532912,-0.011841429,0.461374341,0.025023319,RESIDUAL,0.201340809,0.248192102,0.447888918,RESIDUAL,-0.011841429,0.213182238,0.248192102,0.025023319,0.450496902,0.524479779,-0.119288118,0.005276024,0.038997389,-0.001040792,0.321817574,0.773114782,0.003174989
587528,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,98640000,97740000,900000,0.009124088,VALUE_904,900000,1,9,4,bare_areas,grassland,0.061973356,-0.015343051,0.077316408,0.165585373,RESIDUAL,0.198581474,-0.136608117,0.592445228,NATURAL,-0.015343051,0.213924525,-0.136608117,0.041935147,0.58469182,0.373373033,-0.119554566,0.005590618,0.023422804,-0.000606014,0.122887894,0.93093632,0.004704578
587529,FALSE,Ag_expansion,Ag_expansion,100350000,92970000,7380000,0.073542601,VALUE_901,2340000,0.317073171,9,1,bare_areas,cropland,0.014600569,-0.012954441,0.02755501,0.319788119,RESIDUAL,0.20049722,-0.185896651,0.518893375,NATURAL,-0.012954441,0.213451662,-0.185896651,0.03141973,0.517706126,0.450874144,-0.074572303,0.003927943,0.006338478,-0.000190474,0.014003188,0.707990477,0.004188543
587533,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,98550000,98280000,270000,0.002739726,VALUE_904,270000,1,9,4,bare_areas,grassland,0.039234674,0.00679406,0.032440614,0.173164684,RESIDUAL,0.208342007,-0.169107334,0.55197343,NATURAL,0.00679406,0.201547947,-0.169107334,0.017999925,0.533973505,0.44802657,0.242396719,0.016184229,0.188535936,7.69E-05,0.250055891,0.361010815,0.002935937
587534,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.030784277,0.001802997,0.028981279,0.05856877,RESIDUAL,0.204433923,-0.173649647,0.540710942,NATURAL,0.001802997,0.202630926,-0.173649647,0.00476878,0.535942162,0.459289058,0.117859714,0.017599062,0.187353107,-2.18E-05,0.155399274,0.415604841,0.004463068
587535,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100440000,100170000,270000,0.002688172,VALUE_904,270000,1,9,4,bare_areas,grassland,0.058810393,-0.001966846,0.060777239,0.031347107,RESIDUAL,0.204095722,-0.145285329,0.584163685,NATURAL,-0.001966846,0.206062567,-0.145285329,0.005566837,0.583226634,0.41120653,0.007572932,0.013099196,0.131608784,2.81E-05,0.013966584,0.347555844,0.004014452
587574,FALSE,Ag_expansion,Ag_expansion,100260000,98550000,1710000,0.017055655,VALUE_401,540000,0.315789474,4,1,grassland,cropland,0.01514465,-0.010789885,0.025934535,0.293806812,RESIDUAL,0.205055132,-0.189910482,0.519172112,NATURAL,-0.010789885,0.215845017,-0.189910482,0.025903263,0.518178872,0.455917865,-0.130629974,-0.000830075,-0.027594167,-5.12E-05,-0.038469199,0.675799814,0.001900939
587575,FALSE,Ag_expansion,Ag_expansion,100350000,94230000,6120000,0.060986547,VALUE_401,2340000,0.382352941,4,1,grassland,cropland,0.056635668,-0.012010516,0.068646183,0.148909091,RESIDUAL,0.203580004,-0.146944337,0.580787068,NATURAL,-0.012010516,0.21559052,-0.146944337,0.032066918,0.575605883,0.392327198,-0.184262579,-0.000292188,-0.024920879,-6.28E-05,-0.166682046,0.617899623,0.002215798
587576,FALSE,Ag_expansion,Ag_expansion,100260000,99630000,630000,0.006283662,VALUE_401,180000,0.285714286,4,1,grassland,cropland,0.201046787,-0.015751059,0.216797846,0.067732243,RESIDUAL,0.200352709,0.000694078,0.996547678,NATURAL,-0.015751059,0.216103768,0.000694078,0.067732243,0.929283102,0.002984655,-0.335652169,-6.52E-06,-0.024349318,-0.00014853,-0.34234508,0.592658677,0.002447736
587579,FALSE,Urban_expansion,Urban_expansion,100260000,95580000,4680000,0.046678636,VALUE_108,2160000,0.461538462,1,8,cropland,urban,0.049528127,-0.010081185,0.059609311,0.144656522,RESIDUAL,0.200470215,-0.150942089,0.570470109,NATURAL,-0.010081185,0.2105514,-0.150942089,0.027130979,0.566646263,0.406222758,-0.342803418,0.008266075,0.084535917,-0.000359338,-0.142387371,0.622624372,0.002758653
587580,FALSE,Ag_expansion,Ag_expansion,100350000,68220000,32130000,0.320179372,VALUE_901,23310000,0.725490196,9,1,bare_areas,cropland,0.064278296,-0.01021978,0.074498076,0.12063313,RESIDUAL,0.204165949,-0.139887653,0.5934132,NATURAL,-0.01021978,0.214385729,-0.139887653,0.028038332,0.588174899,0.383786769,-0.306412999,0.001001546,-0.006671914,-3.80E-05,-0.08619694,0.49079497,0.002113076
587581,FALSE,Ag_expansion,Ag_expansion,100350000,78210000,22140000,0.220627803,VALUE_901,12960000,0.585365854,9,1,bare_areas,cropland,0.114945824,-0.00691413,0.121859954,0.05369194,RESIDUAL,0.205044424,-0.090098601,0.694729019,NATURAL,-0.00691413,0.211958555,-0.090098601,0.022377906,0.686013764,0.29160833,-0.259703665,0.004042185,0.063601729,-0.000261834,-0.070090007,0.719650283,0.000113775
587582,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,91350000,9000000,0.089686099,VALUE_904,7290000,0.81,9,4,bare_areas,grassland,0.213212884,-0.009329822,0.222542707,0.04023686,RESIDUAL,0.196140617,0.017072268,0.919928537,NATURAL,-0.009329822,0.205470439,0.017072268,0.04023686,0.886135326,0.073627814,-0.169015431,0.020383814,0.22129251,-0.000462329,-0.067921222,1.363102752,0.005207063
587583,FALSE,Ag_expansion,Ag_expansion,98460000,83430000,15030000,0.152650823,VALUE_901,5850000,0.389221557,9,1,bare_areas,cropland,0.09346418,-0.004635936,0.098100116,0.045124723,RESIDUAL,0.20381579,-0.11035161,0.648749011,NATURAL,-0.004635936,0.208451726,-0.11035161,0.01433325,0.644484897,0.341181853,-0.023084155,0.011506336,0.104917979,-0.000259238,0.154285298,0.911142876,0.004641533
587584,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100260000,100170000,90000,0.000897666,VALUE_904,90000,1,9,4,bare_areas,grassland,0.021305819,-0.000482809,0.021788628,0.021678383,RESIDUAL,0.206341831,-0.185036012,0.52721899,NATURAL,-0.000482809,0.20682464,-0.185036012,0.001230577,0.527152,0.471617423,-0.023456343,0.011818877,0.112749536,-0.000216631,0.201677957,0.691531241,0.004277212
587585,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.018957377,-0.005155878,0.024113256,0.176154113,RESIDUAL,0.209446775,-0.190489398,0.523700504,NATURAL,-0.005155878,0.214602654,-0.190489398,0.012567713,0.523104781,0.464327505,-0.105218768,-0.002090492,-0.035094981,-0.0002933,0.149776254,0.466232758,0.001091464
587586,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.427341718,-0.008963217,0.436304936,0.020129932,RESIDUAL,0.207263469,0.220078249,0.485006402,RESIDUAL,-0.008963217,0.216226687,0.220078249,0.020129932,0.485610042,0.494260026,-0.225728169,-0.00357648,-0.06142902,-0.000481973,0.13228157,0.395576866,0.00150122
587587,FALSE,Bare_to_Sparse,Bare_to_Sparse,100260000,94770000,5490000,0.05475763,VALUE_906,4860000,0.885245902,9,6,bare_areas,sparse_vegetation,0.264315523,-0.020052221,0.284367743,0.065870256,RESIDUAL,0.196722361,0.067593162,0.744270933,NATURAL,-0.020052221,0.216774582,0.067593162,0.065870256,0.712090556,0.222039189,-0.381924149,5.80E-05,-0.044486483,-0.000417766,-0.558412321,0.612085238,0.003996383
587588,FALSE,Bare_to_Sparse,Bare_to_Sparse,100350000,77760000,22590000,0.225112108,VALUE_906,10710000,0.474103586,9,6,bare_areas,sparse_vegetation,0.457009422,-0.022896087,0.479905509,0.045537022,RESIDUAL,0.19284276,0.264166662,0.421966705,RESIDUAL,-0.022896087,0.215738847,0.264166662,0.045537022,0.429073513,0.525389465,-0.913615011,0.000101154,-0.054215991,-0.00055073,-1.002899607,0.12561583,0.004523635
587589,FALSE,Ag_expansion,Ag_expansion,98550000,88380000,10170000,0.103196347,VALUE_401,8820000,0.867256637,4,1,grassland,cropland,0.029856338,-0.005038837,0.034895175,0.126179076,RESIDUAL,0.206649088,-0.17679275,0.53893203,NATURAL,-0.005038837,0.211687924,-0.17679275,0.012804541,0.537935016,0.449260443,-1.520856469,0.002556402,0.019640462,-0.000521653,0.452164592,0.411777099,0.001703435
